A0A2N7WFW7	unreviewed	LysM domain-containing protein	380675	Trinickia soli	232	
A0A2N7WHP0	unreviewed	LysM domain-containing protein	487049	Paraburkholderia rhynchosiae	315	
A0A2N7WJC3	unreviewed	LysM domain-containing protein	487049	Paraburkholderia rhynchosiae	270	
A0A2N7WJK2	unreviewed	LysM domain-containing protein	487049	Paraburkholderia rhynchosiae	317	
A0A2N7WQJ7	unreviewed	LysM domain-containing protein	863227	Trinickia symbiotica	323	
A0A2N7WT03	unreviewed	LysM domain-containing protein	487049	Paraburkholderia rhynchosiae	252	
A0A2N7WUU2	unreviewed	LysM domain-containing protein	487049	Paraburkholderia rhynchosiae	243	
A0A2N7X819	unreviewed	LysM domain-containing protein	863227	Trinickia symbiotica	244	
A0A2N7XAT3	unreviewed	LysM domain-containing protein	863227	Trinickia symbiotica	239	
A0A2N7XKD9	unreviewed	LysM domain-containing protein	2070561	Pseudomonas sp. FW305-122	285	
A0A2N7Y074	unreviewed	LysM domain-containing protein	2070571	Pseudomonas sp. GP01-A4	278	
A0A2N7YRQ9	unreviewed	LysM domain-containing protein	2070577	Pseudomonas sp. GW704-F2	278	
A0A2N7Z774	unreviewed	LysM domain-containing protein	2070584	Pseudomonas sp. GW456-11-11-14-LB4	278	
A0A2N8AN80	unreviewed	LysM domain-containing protein	2070631	Pseudomonas sp. FW306-2-2C-D06C	277	
A0A2N8BFS4	unreviewed	LysM domain-containing protein	2070636	Pseudomonas sp. FW305-25	277	
A0A2N8C1S2	unreviewed	LysM domain-containing protein	2070663	Pseudomonas sp. FW306-2-11AA	285	
A0A2N8CSF9	unreviewed	LysM domain-containing protein	2070668	Pseudomonas sp. FW104-R4	285	
A0A2N8DV60	unreviewed	LysM domain-containing protein	2070616	Pseudomonas sp. FW215-R4	293	
A0A2N8EYT8	unreviewed	LysM domain-containing protein	2070670	Pseudomonas sp. FW305-131	285	
A0A2N8H397	unreviewed	LysM domain-containing protein	2070673	Pseudomonas sp. FW305-BF6	293	
A0A2N8KGU9	unreviewed	LysM domain-containing protein	1389932	Achromobacter pulmonis	275	
A0A2N8KPR1	unreviewed	LysM domain-containing protein	1389932	Achromobacter pulmonis	283	
A0A2N8KSA7	unreviewed	LysM domain-containing protein	2070761	Paucibacter aquatile	308	
A0A2N8M2G0	unreviewed	LysM domain-containing protein	1177157	Alcanivorax sp. MD8A	260	
A0A2N8ME67	unreviewed	LysM domain-containing protein	1978229	Beijerinckiaceae bacterium	365	
A0A2N8QBK9	unreviewed	LysM domain-containing protein	134537	Paraburkholderia fungorum	319	
A0A2N8QC46	unreviewed	LysM domain-containing protein	134537	Paraburkholderia fungorum	257	
A0A2N8QEN3	unreviewed	LysM domain-containing protein	134537	Paraburkholderia fungorum	309	
A0A2N8QI70	unreviewed	LysM domain-containing protein	134537	Paraburkholderia fungorum	239	
A0A2N8QSQ1	unreviewed	LysM peptidoglycan-binding domain-containing protein	57975	Burkholderia thailandensis	298	
A0A2N8RFD9	unreviewed	LysM domain-containing protein	316	Stutzerimonas stutzeri	270	
A0A2N8S305	unreviewed	LysM domain-containing protein	316	Stutzerimonas stutzeri	270	
A0A2N8SBG0	unreviewed	LysM domain-containing protein	1211807	Stutzerimonas kunmingensis	266	
A0A2N8SPR3	unreviewed	LysM domain-containing protein	316	Stutzerimonas stutzeri	275	
A0A2N8T893	unreviewed	LysM domain-containing protein	316	Stutzerimonas stutzeri	267	
A0A2N8TXR6	unreviewed	LysM domain-containing protein	2070367	Streptomyces cahuitamycinicus	314	
A0A2N8Z853	unreviewed	LysM domain-containing protein	1671868	Vibrio tapetis subsp. tapetis	338	
A0A2N9B2Q2	unreviewed	LysM domain-containing protein	1079985	Streptomyces chartreusis NRRL 3882	296	
A0A2N9MHA9	unreviewed	LysM domain-containing protein	1891238	Burkholderiales bacterium	349	
A0A2N9W1V3	unreviewed	LysM domain-containing protein	1867719	Phyllobacterium zundukense	455	
A0A2N9WQW0	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	308	
A0A2N9WUD8	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	245	
A0A2N9X508	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	309	
A0A2N9X7K7	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	245	
A0A2N9XBE1	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	245	
A0A2N9XDN4	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	308	
A0A2N9XRA0	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	245	
A0A2N9XSD7	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	309	
A0A2N9Y0A2	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	308	
A0A2N9Y135	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	245	
A0A2N9Y340	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	303	
A0A2N9Y4H4	unreviewed	LysM domain-containing protein	1196083	Snodgrassella alvi	208	
A0A2N9YHT3	unreviewed	LysM domain-containing protein	288004	Beggiatoa leptomitoformis	288	
A0A2P1NJZ5	unreviewed	LysM domain-containing protein	2116657	Pulveribacter suum	301	
A0A2P1PQ25	unreviewed	LysM domain-containing protein	2021234	Ahniella affigens	434	
A0A2P1QNR0	unreviewed	LysM domain-containing protein	28183	Leptospira santarosai	217	
A0A2P1QQD4	unreviewed	LysM domain-containing protein	28183	Leptospira santarosai	336	
A0A2P1QRE3	unreviewed	LysM domain-containing protein	28183	Leptospira santarosai	326	
A0A2P1UC94	unreviewed	LysM domain-containing protein	1967666	Microcystis sp. MC19	302	
A0A2P1V302	unreviewed	LysM domain-containing protein	2126319	Variovorax sp. PMC12	305	
A0A2P1V5E2	unreviewed	LysM domain-containing protein	2126319	Variovorax sp. PMC12	246	
A0A2P2CZ75	unreviewed	LysM domain-containing protein	1917820	Leptospira johnsonii	295	
A0A2P2D3R6	unreviewed	LysM domain-containing protein	1917820	Leptospira johnsonii	204	
A0A2P2D4M4	unreviewed	LysM domain-containing protein	1917820	Leptospira johnsonii	303	
A0A2P2D849	unreviewed	LysM domain-containing protein	1917822	Leptospira ellinghausenii	217	
A0A2P2DBF7	unreviewed	LysM domain-containing protein	1917822	Leptospira ellinghausenii	293	
A0A2P2DFZ7	unreviewed	LysM domain-containing protein	1917822	Leptospira ellinghausenii	300	
A0A2P2DVG8	unreviewed	LysM domain-containing protein	1917863	Leptospira ryugenii	214	
A0A2P2DWR5	unreviewed	LysM domain-containing protein	1917863	Leptospira ryugenii	299	
A0A2P2E3N4	unreviewed	LysM domain-containing protein	1917863	Leptospira ryugenii	336	
A0A2P2GI18	unreviewed	LysM domain-containing protein	68268	Streptomyces showdoensis	324	
A0A2P4EWE3	unreviewed	LysM domain-containing protein	1708783	Halopseudomonas oceani	295	
A0A2P4RJT2	unreviewed	LysM domain-containing protein	329	Ralstonia pickettii	274	
A0A2P5GT60	unreviewed	LysM domain-containing protein	2022662	Superficieibacter electus	233	
A0A2P5GTH1	unreviewed	LysM domain-containing protein	2022662	Superficieibacter electus	381	
A0A2P5KBH5	unreviewed	LysM domain-containing protein	417203	Mycetohabitans endofungorum	297	
A0A2P5KBH6	unreviewed	LysM domain-containing protein	417203	Mycetohabitans endofungorum	246	
A0A2P5LBV9	unreviewed	LysM domain-containing protein	2051956	Methylotenera sp.	337	
A0A2P5LMD8	unreviewed	LysM domain-containing protein	2051955	Methylobacter sp.	293	
A0A2P5MHR8	unreviewed	LysM domain-containing protein	2051955	Methylobacter sp.	293	
A0A2P5MVT3	unreviewed	LysM domain-containing protein	418	Methylomonas sp.	293	
A0A2P5NPY2	unreviewed	LysM domain-containing protein	1911079	Methylocystis sp.	498	
A0A2P5Z2F2	unreviewed	LysM domain-containing protein	56458	Xanthomonas sacchari	266	
A0A2P6FJE2	unreviewed	LysM domain-containing protein	1904441	Paracoccaceae bacterium	389	
A0A2P6FXF1	unreviewed	LysM domain-containing protein	1904441	Paracoccaceae bacterium	377	
A0A2P6GIK1	unreviewed	LysM domain-containing protein	1904441	Paracoccaceae bacterium	364	
A0A2P6GK74	unreviewed	LysM domain-containing protein	1948890	Rhodobacterales bacterium	367	
A0A2P6JRE9	unreviewed	LysM domain-containing protein	1848729	Pseudomonas sp. MYb185	266	
A0A2P6MCJ1	unreviewed	LysM domain-containing protein	2058085	Arenimonas caeni	278	
A0A2P6UX69	unreviewed	LysM domain-containing protein	1808959	Candidatus Pandoraea novymonadis	308	
A0A2P7AUK6	unreviewed	LysM domain-containing protein	1149773	Phyllobacterium endophyticum	434	
A0A2P7BIJ8	unreviewed	LysM domain-containing protein	1520277	Phyllobacterium sophorae	455	
A0A2P7BQB7	unreviewed	LysM domain-containing protein	314235	Phyllobacterium brassicacearum	441	
A0A2P7EG23	unreviewed	LysM domain-containing protein	1910958	Synechococcus lacustris str. Tous	344	
A0A2P7N043	unreviewed	LysM domain-containing protein	2116684	Cyanobium usitatum str. Tous	340	
A0A2P7NVB3	unreviewed	LysM domain-containing protein	2116706	Nitrosomonas supralitoralis	354	
A0A2P7S800	unreviewed	LysM domain-containing protein	1295366	Mesorhizobium soli	424	
A0A2P7TZ05	unreviewed	LysM domain-containing protein	90242	Neisseria iguanae	298	
A0A2P7TZ18	unreviewed	LysM domain-containing protein	90242	Neisseria iguanae	224	
A0A2P7ZBA8	unreviewed	LysM domain-containing protein	1945515	Streptomyces sp. 111WW2	312	
A0A2P8B742	unreviewed	LysM domain-containing protein	2109332	Streptomyces sp. CS149	323	
A0A2P8ER98	unreviewed	LysM domain-containing protein	267374	Marinobacterium halophilum	256	
A0A2P8KBP7	unreviewed	LysM domain-containing protein	1105204	Variovorax sp. WS11	311	
A0A2P8LHM2	unreviewed	LysM domain-containing protein	1390498	Pseudomonas sp. R9.37	278	
A0A2P8Q0A4	unreviewed	LysM domain-containing protein	2109333	Streptomyces dioscori	314	
A0A2P8QKW8	unreviewed	LysM domain-containing protein	869949	Chroococcidiopsis sp. CCALA 051	310	
A0A2P8QLH3	unreviewed	LysM domain-containing protein	869949	Chroococcidiopsis sp. CCALA 051	633	
A0A2P8VMG1	unreviewed	LysM domain-containing protein	357233	Siccibacter turicensis	245	
A0A2P8VNJ0	unreviewed	LysM domain-containing protein	357233	Siccibacter turicensis	375	
A0A2P8VW04	unreviewed	LysM domain-containing protein	2107702	filamentous cyanobacterium CCT1	281	
A0A2P8WBS3	unreviewed	LysM domain-containing protein	2107701	filamentous cyanobacterium CCP5	293	
A0A2P9EXX4	unreviewed	LysM domain-containing protein	2083010	Streptomyces sp. MA5143a	311	
A0A2P9GXV8	unreviewed	LysM domain-containing protein	1891238	Burkholderiales bacterium	353	
A0A2P9HM37	unreviewed	LysM domain-containing protein	2448455	[Ochrobactrum] soli	444	
A0A2R2IY64	unreviewed	LysM domain-containing protein	1777131	Chromobacterium sp. F49	359	
A0A2R2IYI2	unreviewed	LysM domain-containing protein	1777131	Chromobacterium sp. F49	225	
A0A2R3EY01	unreviewed	LysM domain-containing protein	2029986	Shewanella sp. WE21	298	
A0A2R3F612	unreviewed	Putative Lipoprotein NlpD	323	Pseudomonas syringae pv. tomato	288	
A0A2R3IVF0	unreviewed	LysM domain-containing protein	287	Pseudomonas aeruginosa	231	
A0A2R3J3U2	unreviewed	LysM domain-containing protein	287	Pseudomonas aeruginosa	272	
A0A2R3PZG3	unreviewed	LysM domain-containing protein	40324	Stenotrophomonas maltophilia	261	
A0A2R3Q9C1	unreviewed	LysM domain-containing protein	2109913	Melaminivora sp. SC2-9	299	
A0A2R3QX90	unreviewed	LysM domain-containing protein	300	Pseudomonas mendocina	269	
A0A2R4BLL7	unreviewed	LysM domain-containing protein	44139	Thauera aromatica K172	279	
A0A2R4CE14	unreviewed	LysM domain-containing protein	2072590	Pseudoduganella armeniaca	305	
A0A2R4D5U4	unreviewed	Peptidoglycan DD-metalloendopeptidase family protein	483687	Salmonella enterica subsp. enterica serovar Concord	252	
A0A2R4D673	unreviewed	Murein hydrolase activator NlpD	483687	Salmonella enterica subsp. enterica serovar Concord	377	
A0A2R4E8F4	unreviewed	LysM domain-containing protein	80870	Acidovorax avenae subsp. avenae	299	
A0A2R4EV80	unreviewed	LysM domain-containing protein	80870	Acidovorax avenae subsp. avenae	299	
A0A2R4F4P7	unreviewed	LysM domain-containing protein	80870	Acidovorax avenae subsp. avenae	300	
A0A2R4HME4	unreviewed	LysM domain-containing protein	149539	Salmonella enteritidis	252	
A0A2R4HMQ5	unreviewed	LysM domain-containing protein	149539	Salmonella enteritidis	377	
A0A2R4JVZ1	unreviewed	LysM domain-containing protein	2135430	Streptomyces sp. P3	321	
A0A2R4L2I4	unreviewed	LysM domain-containing protein	28183	Leptospira santarosai	217	
A0A2R4L307	unreviewed	LysM domain-containing protein	28183	Leptospira santarosai	306	
A0A2R4L6F3	unreviewed	LysM domain-containing protein	28183	Leptospira santarosai	336	
A0A2R4MFM8	unreviewed	LysM domain-containing protein	454601	Maritalea myrionectae	453	
A0A2R4NQN7	unreviewed	LysM domain-containing protein	419257	Yersinia massiliensis	248	
A0A2R4NTH4	unreviewed	LysM domain-containing protein	419257	Yersinia massiliensis	335	
A0A2R4TBL3	unreviewed	LysM domain-containing protein	1535768	Streptomyces lunaelactis	313	
A0A2R4TJC1	unreviewed	LysM domain-containing protein	2004644	Acinetobacter sp. WCHA45	276	
A0A2R4UQI5	unreviewed	LysM domain-containing protein	40215	Acinetobacter junii	270	
A0A2R4WHU2	unreviewed	LysM domain-containing protein	2051553	Methylobacterium currus	539	
A0A2R4XPF0	unreviewed	LysM domain-containing protein	2163011	Orrella marina	221	
A0A2R5ECQ5	unreviewed	LysM domain-containing protein	1765050	Azospira sp. I13	309	
A0A2R5FH75	unreviewed	LysM domain-containing protein	1825523	Novimethylophilus kurashikiensis	384	
A0A2R5FP23	unreviewed	LysM domain-containing protein	2005467	Nostoc commune NIES-4072	768	
A0A2R5FU75	unreviewed	LysM domain-containing protein	2005467	Nostoc commune NIES-4072	297	
A0A2R6VB96	unreviewed	LysM domain-containing protein	29497	Vibrio splendidus	304	
A0A2R7MGD6	unreviewed	LysM domain-containing protein	2056863	Acidovorax sp. HMWF029	280	
A0A2R7NBH5	unreviewed	LysM domain-containing protein	2056857	Pseudomonas sp. HMWF021	293	
A0A2R7NHV1	unreviewed	LysM domain-containing protein	2056855	Acidovorax sp. HMWF018	308	
A0A2R7QET5	unreviewed	LysM domain-containing protein	2056840	Stenotrophomonas sp. HMWF003	261	
A0A2R7ULA9	unreviewed	LysM domain-containing protein	70775	Pseudomonas plecoglossicida	285	
A0A2R8CN95	unreviewed	LysM domain-containing protein	2100822	Kushneria phyllosphaerae	361	
A0A2S0I818	unreviewed	LysM domain-containing protein	217203	Achromobacter spanius	286	
A0A2S0IGK8	unreviewed	LysM domain-containing protein	217203	Achromobacter spanius	224	
A0A2S0IKD6	unreviewed	LysM domain-containing protein	2100422	Idiomarina sp. OT37-5b	308	
A0A2S0MGV5	unreviewed	LysM domain-containing protein	2109914	Ottowia oryzae	284	
A0A2S0N260	unreviewed	LysM domain-containing protein	2109915	Simplicispira suum	294	
A0A2S0P7L3	unreviewed	LysM domain-containing protein	57480	Microvirgula aerodenitrificans	366	
A0A2S0P9Z1	unreviewed	LysM domain-containing protein	57480	Microvirgula aerodenitrificans	230	
A0A2S0PZK3	unreviewed	LysM domain-containing protein	1914872	Nodularia spumigena UHCC 0039	904	
A0A2S0Q5X1	unreviewed	LysM domain-containing protein	1914872	Nodularia spumigena UHCC 0039	295	
A0A2S0QXM4	unreviewed	LysM domain-containing protein	2080469	Zoogloeaceae bacteirum Par-f-2	300	
A0A2S0V5V2	unreviewed	LysM domain-containing protein	2161872	Colwellia sp. Arc7-D	278	
A0A2S0VHF5	unreviewed	LysM domain-containing protein	2052938	Enterobacteriaceae bacterium S05	237	
A0A2S0VHY3	unreviewed	LysM domain-containing protein	2052938	Enterobacteriaceae bacterium S05	376	
A0A2S0VTQ1	unreviewed	LysM domain-containing protein	2172099	Saccharobesus litoralis	286	
A0A2S0XMH1	unreviewed	LysM domain-containing protein	374606	Aminobacter sp. MSH1	415	
A0A2S1B9E8	unreviewed	LysM domain-containing protein	582	Morganella morganii	373	
A0A2S1FFQ7	unreviewed	LysM domain-containing protein	108981	Acinetobacter schindleri	276	
A0A2S1ILR4	unreviewed	LysM domain-containing protein	1827580	Streptomyces nigra	306	
A0A2S1JQ36	unreviewed	LysM domain-containing protein	359370	Microbulbifer sp. A4B17	280	
A0A2S1LXW0	unreviewed	LysM domain-containing protein	1964448	Candidatus Borreliella tachyglossi	295	
A0A2S1T087	unreviewed	LysM domain-containing protein	2174846	Streptomyces tirandamycinicus	336	
A0A2S1Z771	unreviewed	Peptidase	1690221	Streptomyces spongiicola	325	
A0A2S2C9H4	unreviewed	LysM domain-containing protein	38293	Photobacterium damselae	278	
A0A2S2DMQ4	unreviewed	LysM domain-containing protein	945844	Massilia oculi	289	
A0A2S2E080	unreviewed	LysM domain-containing protein	2183582	Saliniradius amylolyticus	271	
A0A2S2FBP5	unreviewed	LysM domain-containing protein	1871111	Acinetobacter defluvii	282	
A0A2S2FXI8	unreviewed	LysM domain-containing protein	565560	Streptomyces sp. SM17	315	
A0A2S2GG23	unreviewed	LysM domain-containing protein	1736046	Streptomyces sp. SM18	321	
A0A2S3QZ21	unreviewed	LysM domain-containing protein	672	Vibrio vulnificus	298	
A0A2S3UPH1	unreviewed	LysM domain-containing protein	281252	Roseibium marinum	473	
A0A2S3VEQ2	unreviewed	LysM peptidoglycan-binding domain-containing protein	317	Pseudomonas syringae	288	
A0A2S3VSQ0	unreviewed	LysM domain-containing protein	1943631	Pseudomonas laurylsulfativorans	285	
A0A2S3WBT9	unreviewed	LysM domain-containing protein	303	Pseudomonas putida	284	
A0A2S3XB81	unreviewed	LysM domain-containing protein	303	Pseudomonas putida	285	
A0A2S3Y8L6	unreviewed	LysM domain-containing protein	1933029	Streptomyces sp. ZL-24	328	
A0A2S4AND7	unreviewed	LysM domain-containing protein	316	Stutzerimonas stutzeri	270	
A0A2S4HGZ7	unreviewed	LysM domain-containing protein	2067667	Marortus luteolus	257	
A0A2S4I4N5	unreviewed	LysM domain-containing protein	321	Pseudomonas syringae pv. syringae	288	
A0A2S4IG44	unreviewed	LysM domain-containing protein	129138	Pseudomonas amygdali pv. morsprunorum	288	
A0A2S4JG52	unreviewed	Peptidase M23 domain-containing protein	1187066	Alkalispirochaeta sphaeroplastigenens	309	
A0A2S4KIA5	unreviewed	LysM domain-containing protein	1933219	Diaphorobacter sp. LR2014-1	303	
A0A2S4LTG6	unreviewed	LysM domain-containing protein	1189126	Paraburkholderia eburnea	311	
A0A2S4LUV8	unreviewed	LysM domain-containing protein	1189126	Paraburkholderia eburnea	245	
A0A2S4LVE0	unreviewed	LysM domain-containing protein	1189126	Paraburkholderia eburnea	247	
A0A2S4LZP4	unreviewed	LysM domain-containing protein	1189126	Paraburkholderia eburnea	285	
A0A2S4M460	unreviewed	LysM domain-containing protein	1189126	Paraburkholderia eburnea	303	
A0A2S4MHS1	unreviewed	LysM domain-containing protein	1871628	Bosea psychrotolerans	471	
A0A2S4MIM9	unreviewed	LysM domain-containing protein	1189126	Paraburkholderia eburnea	247	
A0A2S4MZT4	unreviewed	LysM domain-containing protein	623	Shigella flexneri	251	
A0A2S4QGG1	unreviewed	LysM domain-containing protein	546	Citrobacter freundii	252	
A0A2S4QGS2	unreviewed	LysM domain-containing protein	546	Citrobacter freundii	375	
A0A2S4RVV3	unreviewed	LysM domain-containing protein	35703	Citrobacter amalonaticus	377	
A0A2S4RWG7	unreviewed	LysM domain-containing protein	35703	Citrobacter amalonaticus	250	
A0A2S4SL88	unreviewed	LysM domain-containing protein	2080662	Enterobacter cloacae complex sp. ECNIH11	247	
A0A2S4ST65	unreviewed	LysM domain-containing protein	2080662	Enterobacter cloacae complex sp. ECNIH11	374	
A0A2S4T7W7	unreviewed	LysM domain-containing protein	2080673	Acinetobacter sp. ABNIH27	276	
A0A2S4TDH0	unreviewed	LysM domain-containing protein	1985875	Acinetobacter sp. ACNIH4	276	
A0A2S4X8W6	unreviewed	LysM domain-containing protein	615	Serratia marcescens	338	
A0A2S4YQC7	unreviewed	LysM domain-containing protein	2080746	Streptomyces sp. Ru71	295	
A0A2S4ZHV6	unreviewed	LysM domain-containing protein	2080745	Streptomyces sp. Ru62	303	
A0A2S5AIY3	unreviewed	LysM domain-containing protein	380674	Avibacterium endocarditidis	390	
A0A2S5C9R9	unreviewed	LysM domain-containing protein	2080842	Lelliottia sp. 7254-16	374	
A0A2S5C9X8	unreviewed	LysM domain-containing protein	2080842	Lelliottia sp. 7254-16	230	
A0A2S5CQZ0	unreviewed	LysM domain-containing protein	1704499	Methylovulum psychrotolerans	327	
A0A2S5DAK5	unreviewed	LysM domain-containing protein	2073169	Chromobacterium alticapitis	234	
A0A2S5DHL0	unreviewed	LysM domain-containing protein	2073169	Chromobacterium alticapitis	339	
A0A2S5DT63	unreviewed	LysM domain-containing protein	488447	Burkholderia contaminans	295	
A0A2S5E231	unreviewed	LysM domain-containing protein	488447	Burkholderia contaminans	244	
A0A2S5E774	unreviewed	LysM domain-containing protein	488447	Burkholderia contaminans	286	
A0A2S5GJB1	unreviewed	LysM domain-containing protein	217203	Achromobacter spanius	226	
A0A2S5GRU4	unreviewed	LysM domain-containing protein	217203	Achromobacter spanius	286	
A0A2S5KBM4	unreviewed	LysM domain-containing protein	2071682	Pantoea sp. ICBG 1758	379	
A0A2S5KHY9	unreviewed	LysM domain-containing protein	2083153	Proteobacteria bacterium 228	212	
A0A2S5KJ80	unreviewed	LysM domain-containing protein	2083153	Proteobacteria bacterium 228	284	
A0A2S5L5Y4	unreviewed	LysM domain-containing protein	2051956	Methylotenera sp.	351	
A0A2S5LZU1	unreviewed	LysM domain-containing protein	2051956	Methylotenera sp.	343	
A0A2S5MAH3	unreviewed	LysM domain-containing protein	2051956	Methylotenera sp.	341	
A0A2S5NP29	unreviewed	LysM domain-containing protein	2051956	Methylotenera sp.	339	
A0A2S5Q4Y1	unreviewed	LysM domain-containing protein	2051955	Methylobacter sp.	341	
A0A2S5R3K4	unreviewed	LysM domain-containing protein	2051956	Methylotenera sp.	339	
A0A2S5SYK3	unreviewed	LysM domain-containing protein	1452508	Zhizhongheella caldifontis	290	
A0A2S5T7I0	unreviewed	LysM domain-containing protein	215580	Schlegelella thermodepolymerans	303	
A0A2S5TBD1	unreviewed	LysM domain-containing protein	2086571	Solimonas fluminis	281	
A0A2S5ZEC8	unreviewed	LysM domain-containing protein	2055143	Marinobacter maroccanus	295	
A0A2S6B3V5	unreviewed	LysM domain-containing protein	2067658	Pseudoxanthomonas sp. KAs_5_3	263	
A0A2S6CPW4	unreviewed	LysM domain-containing protein	2052836	Cuspidothrix issatschenkoi CHARLIE-1	293	
A0A2S6CRJ1	unreviewed	LysM domain-containing protein	2052836	Cuspidothrix issatschenkoi CHARLIE-1	790	
A0A2S6EYZ5	unreviewed	LysM domain-containing protein	446	Legionella pneumophila	247	
A0A2S6FGJ4	unreviewed	LysM domain-containing protein	2011015	Pseudomonas laurylsulfatiphila	285	
A0A2S6G6P3	unreviewed	LysM domain-containing protein	930118	Marinobacter persicus	258	
A0A2S6H3B3	unreviewed	LysM domain-containing protein	173365	Methylobacter tundripaludum	304	
A0A2S6HD94	unreviewed	LysM domain-containing protein	173365	Methylobacter tundripaludum	297	
A0A2S6NHN4	unreviewed	LysM domain-containing protein	333368	Rhodoblastus sphagnicola	565	
A0A2S6PIK8	unreviewed	LysM domain-containing protein	2093747	Streptomyces sp. QL37	304	
A0A2S6QVK0	unreviewed	LysM domain-containing protein	2013102	Alphaproteobacteria bacterium MarineAlpha9_Bin7	288	
A0A2S6RMD1	unreviewed	LysM domain-containing protein	2013101	Alphaproteobacteria bacterium MarineAlpha9_Bin6	250	
A0A2S6TGP5	unreviewed	LysM domain-containing protein	2013072	Alphaproteobacteria bacterium MarineAlpha3_Bin6	350	
A0A2S6TRU7	unreviewed	LysM domain-containing protein	2013073	Alphaproteobacteria bacterium MarineAlpha3_Bin7	280	
A0A2S6UMS4	unreviewed	LysM domain-containing protein	2013066	Alphaproteobacteria bacterium MarineAlpha2_Bin1	251	
A0A2S6VD33	unreviewed	LysM domain-containing protein	1378066	Chroococcidiopsis sp. TS-821	897	
A0A2S6VIW1	unreviewed	LysM domain-containing protein	1378066	Chroococcidiopsis sp. TS-821	284	
A0A2S6W8U8	unreviewed	LysM domain-containing protein	1343867	Pantoea sp. BRM17	379	
A0A2S6WP76	unreviewed	LysM domain-containing protein	1777322	Streptomyces sp. 46	308	
A0A2S6WY27	unreviewed	LysM domain-containing protein	1940758	Streptomyces sp. MH60	315	
A0A2S6Y562	unreviewed	LysM domain-containing protein	473403	Xanthomonas axonopodis pv. begoniae	265	
A0A2S6Z9F4	unreviewed	LysM domain-containing protein	487823	Xanthomonas arboricola pv. populi	264	
A0A2S6ZCV9	unreviewed	LysM domain-containing protein	56464	Xanthomonas theicola	264	
A0A2S6ZUL3	unreviewed	LysM domain-containing protein	487851	Xanthomonas arboricola pv. arracaciae	264	
A0A2S7A4W0	unreviewed	LysM domain-containing protein	487867	Xanthomonas arboricola pv. guizotiae	264	
A0A2S7AFD8	unreviewed	LysM domain-containing protein	56448	Xanthomonas arboricola	264	
A0A2S7B8M9	unreviewed	LysM domain-containing protein	487823	Xanthomonas arboricola pv. populi	264	
A0A2S7C184	unreviewed	LysM domain-containing protein	743699	Xanthomonas dyei	264	
A0A2S7CTA7	unreviewed	LysM domain-containing protein	56463	Xanthomonas codiaei	265	
A0A2S7D7K1	unreviewed	LysM domain-containing protein	56457	Xanthomonas pisi	264	
A0A2S7DBX4	unreviewed	LysM domain-containing protein	56456	Xanthomonas melonis	264	
A0A2S7DXV9	unreviewed	LysM domain-containing protein	56453	Xanthomonas cucurbitae	263	
A0A2S7E787	unreviewed	LysM domain-containing protein	453603	Xanthomonas hortorum pv. hederae	264	
A0A2S7EAE5	unreviewed	LysM domain-containing protein	189396	Xanthomonas euvesicatoria pv. citrumelonis	265	
A0A2S7F229	unreviewed	LysM domain-containing protein	56455	Xanthomonas hyacinthi	266	
A0A2S7F4Z4	unreviewed	LysM domain-containing protein	53414	Xanthomonas populi	264	
A0A2S7FRZ1	unreviewed	LysM domain-containing protein	301	Pseudomonas oleovorans	271	
A0A2S7J5B5	unreviewed	LysM domain-containing protein	335286	Brucella oryzae	435	
A0A2S7JCY5	unreviewed	LysM domain-containing protein	2094194	Rhodoferax sp. TS-BS-61-7	291	
A0A2S7JQB4	unreviewed	LysM domain-containing protein	2094193	Limnohabitans sp. TS-CS-82	267	
A0A2S7JVQ3	unreviewed	LysM domain-containing protein	2094193	Limnohabitans sp. TS-CS-82	276	
A0A2S7TV00	unreviewed	LysM domain-containing protein	1923970	Limnobacter sp. SAORIC-690	274	
A0A2S7UVJ2	unreviewed	LysM domain-containing protein	716813	Psychrosphaera saromensis	276	
A0A2S7V5F2	unreviewed	LysM domain-containing protein	29497	Vibrio splendidus	304	
A0A2S7V9U0	unreviewed	LysM domain-containing protein	766224	Vibrio jasicida	307	
A0A2S7VGZ9	unreviewed	LysM domain-containing protein	170679	Vibrio chagasii	304	
A0A2S7W1U3	unreviewed	LysM domain-containing protein	661	Photobacterium angustum	287	
A0A2S7XCP3	unreviewed	LysM domain-containing protein	566293	Aliivibrio sifiae	696	
A0A2S7XF08	unreviewed	LysM domain-containing protein	566293	Aliivibrio sifiae	334	
A0A2S7XG53	unreviewed	LysM domain-containing protein	566293	Aliivibrio sifiae	334	
A0A2S8D376	unreviewed	LysM domain-containing protein	622	Shigella dysenteriae	363	
